# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-40.011206251857125,0.0,-0.13832211052814783,-7.229502182852431,0.0,0.0
 0.03481200304221546,0.003029688889528046,0.08703000760553864,2.4999999999999996,-40.011206251857125,0.56,-0.13832211052814783,-7.229502182852431,0.0,0.0
 0.04877740032241519,0.005948086955532873,0.20897350841157664,8.731831852641287,-40.03477635899476,1.12,-0.15379663135928082,-6.5020929987986715,-1.6877505641072454,-120.8523130595185
 0.05918080861880805,0.008755920271939962,0.26989552235305814,5.855966833735134,-40.060005842427664,1.68,-0.1716378607969686,-5.8262203651145805,-2.4251171072126554,-70.87740114564905
 0.06768726605134892,0.011453914963765228,0.31717018667539215,5.557503190633507,-40.08707834317859,2.24,-0.19231305117730044,-5.1998551002035915,-3.1825822871181324,-89.04590258782056
 0.0749474408234291,0.014042797214953516,0.3565867671869449,5.429150364690061,-40.116205668273345,2.8000000000000003,-0.21640424893267712,-4.620981357492189,-4.011931669574571,-114.23270217210113
 0.0812977079080954,0.016523293277774992,0.3906128718288115,5.358216306212998,-40.14763340665298,3.36,-0.244642495741233,-4.087597279328508,-4.94904197896109,-147.5702197863958
 0.0869393569890759,0.018896129484184947,0.4205926622429278,5.314011911018387,-40.18164794380484,3.92,-0.27795419413129735,-3.5977150951988497,-6.029183429103135,-191.458460928293
 0.09200441784965557,0.02116203225963505,0.4473594370968291,5.284590963599595,-40.21858530030779,4.48,-0.3175246949416706,-3.1493613439537365,-7.2925790073774595,-249.43344474043184
 0.09664555315395587,0.02332172814001205,0.4653378405873901,3.8737081148879366,-40.25884237190332,5.040000000000001,-0.36488663776048974,-2.740577199914885,-8.673970689505197,-297.64089852062574
 0.10111632572902125,0.025375943792608182,0.45947666048883956,-1.310999385484243,-40.30289136869508,5.600000000000001,-0.42204443484677007,-2.3694187564943627,-9.852658808331423,-263.6430502862221
 0.10557579628930057,0.0273254060422981,0.4371510526504774,-5.006335962214275,-40.35129856835217,6.160000000000002,-0.49165240527987486,-2.033957302478255,-10.8549207810125,-224.74909501775056
 0.11002389301139369,0.029170841904575882,0.41488213444454625,-5.006392530837807,-40.40474896605641,6.720000000000002,-0.5772739981560427,-1.7322796509010445,-12.016464803645203,-261.132815944281
 0.11446053300101681,0.03091297862775157,0.39267029266525527,-5.006455748323582,-40.464079102766874,7.280000000000003,-0.6837661020977854,-1.4624884107767453,-13.372763363543058,-305.70399290231035
 0.11888561915142,0.032552543747472115,0.37051597731518937,-5.006527465696311,-40.530321423946255,7.840000000000003,-0.8178605394747125,-1.2227023456129456,-14.969724639901983,-360.88817755862715
 0.12329903584860522,0.034090265158214714,0.34841972019622003,-5.006610214952481,-40.60476518453813,8.400000000000004,-0.98906420861355,-1.0110567052080264,-16.86760297058566,-430.0247316085303
 0.12770064299428324,0.035526871208485356,0.32638216058906044,-5.006707522455392,-40.68904157823839,8.960000000000004,-1.211088382267644,-0.8257035693196878,-19.14673229822723,-517.7948081712528
 0.13209026751940128,0.03686309082979781,0.30440408141207026,-5.006824399496714,-40.785245126908265,9.520000000000005,-1.5041841497694657,-0.6648122174091929,-21.91612246545981,-630.8945449401756
 0.13646769105937384,0.038099653714994235,0.28248646124934457,-5.006968131501183,-40.89611072059078,10.080000000000005,-1.8990845494408684,-0.5265694991275779,-25.326677364012575,-779.1238081965773
 0.14083263158770892,0.03923729057031942,0.260630551078576,-5.00714958861193,-41.02527852658052,10.640000000000006,-2.4439108981941446,-0.4091802204159408,-29.59211131314201,-977.2032222295584
 0.1451847152240289,0.040276733481232535,0.23883799066693648,-5.007385480777857,-41.177702217968665,11.200000000000006,-3.2168040987699125,-0.31086754719766563,-35.02315307456434,-1247.917598848055
 0.14952343144429656,0.04121871645959312,0.21711099102546894,-5.007702402838228,-41.360299903542774,11.760000000000007,-4.350220294819602,-0.22987341610971654,-42.08564845083304,-1627.784583669546
 0.15384805897824225,0.04206397629196533,0.19545263163993484,-5.008144450713771,-41.58303452158277,12.320000000000007,-6.080544252313402,-0.16445896263636933,-51.503769120385186,-2177.787704403591
 0.15815753712497616,0.042813253912370564,0.17386736743823622,-5.008788411668309,-41.86079486766578,12.880000000000008,-8.857006697954667,-0.11290496147314964,-64.45335992561321,-3004.9092637915655
 0.1624502287083614,0.0434672967431997,0.15236194311293913,-5.009776245871774,-42.21686633382215,13.440000000000008,-13.603168867243062,-0.0735122830392878,-82.94829927557538,-4308.471501084859
 0.16672345014998705,0.044026862957383714,0.1309471605504117,-5.011390786801979,-42.68981367257449,14.000000000000009,-22.420334684394685,-0.04460236718482325,-110.67700216640381,-6488.945932153636
 0.17097244790320743,0.04449272992282462,0.10964161256329578,-5.014252589559059,-43.34844827729406,14.56000000000001,-40.786825847318426,-0.024517720593002362,-155.0094029163437,-10433.613601310968
 0.17518787130365907,0.04486571294458102,0.08848055967911579,-5.019911613602752,-44.328620381173224,15.12000000000001,-86.04031082891308,-0.011622459174844809,-232.52044000470937,-18387.48560347725
 0.17934833505410397,0.04514671416857225,0.06754084180187415,-5.033024954249974,-45.9406650390417,15.68000000000001,-232.3965599757295,-0.004302989683257083,-387.46754077501123,-37242.747459038066
 0.1833919209377878,0.04533688691483042,0.04703071771655193,-5.072261273856472,-49.07802198143667,16.24000000000001,-1031.4500877414362,-0.0009695088612476612,-775.8848291202229,-96057.63288285868
